TIPO;DIRECCION;IDENTIFICADOR;CODIGO;CODNDP,N,19,0;TIPO DE VALLA;TIPO DE SUELO;LOCALIZACION;ACCESO;N.ELEMENTOS;AREA;PERIMETRO;DIRECCION AUXLIAR;DISTRITO;BARRIO;latitud;longitud;UTMX;UTMY
AREA INFANTIL;CALLE MOJACAR nº 24;1347;16051;20060010;VALLA METALICA CON COLORINES;ARENA;0;0;4;245,932;62,09;C · CALLE VELEZ RUBIO 183 , ASCENDIENTE 1: 165 ·;HORTALEZA;APOSTOL SANTIAGO;40,479869;-3,659863;444070,322;4481229,259
AREA INFANTIL;CALLE CASANARE nº 6;1321;16018;11118829;VALLA METALICA CON COLORINES;ARENA;0;ACCESO CON VALLA RETRANQUEADA;8;206,401;60,63;C · CALLE ZIPAQUIRA , ASCENDIENTE 1: 164 · PINAR;HORTALEZA;PINAR DEL REY;40,473429;-3,633875;446267,99;4480498,328
AREA INFANTIL;CALLE LOS EMIGRANTES nº 9;1353;16058;20156291;VALLA METALICA CON COLORINES;ARENA;0;ACCESO CON VALLA RETRANQUEADA;2;139,005;50,83;C · CALLE EMIGRANTES 7 , ASCENDIENTE 1: 163 · CAN;HORTALEZA;CANILLAS;40,467602;-3,637446;445960,56;4479853,637
AREA INFANTIL;CALLE MINAYA nº 3;1356;16061;20155708;VALLA METALICA CON COLORINES;ARENA;0;0;2;96,544;38,47;C · CALLE TRIBALDOS 27 , ASCENDIENTE 1: 163 · CAN;HORTALEZA;CANILLAS;40,467686;-3,636411;446048,376;4479862,368
AREA INFANTIL;CALLE DOCTOR CIRAJAS nº 1;1255;15076;31032470;VALLA METALICA CON COLORINES;ARENA;0;0;6;185,072;55,55;C · CALLE DOCTOR CIRAJAS 10-12 , ASCENDIENTE 1: 1;CIUDAD LINEAL;PUEBLO NUEVO;40,435365;-3,638185;445872,069;4476275,826
AREA INFANTIL;CALLE DOCTOR CIRAJAS nº 3;1256;15077;31045306;VALLA METALICA CON COLORINES;ARENA;0;0;4;244,415;71,4;C · CALLE DOCTOR CIRAJAS 03 , ASCENDIENTE 1: 152;CIUDAD LINEAL;PUEBLO NUEVO;40,435663;-3,637443;445935,229;4476308,49
AREA INFANTIL;CALLE VIRGEN DE LA VEGA nº 3;1257;15078;20079712;VALLA METALICA CON COLORINES;ARENA;0;0;4;429,667;74,24;C · CALLE VIRGEN DE LA VEGA 9-11 , ASCENDIENTE 1:;CIUDAD LINEAL;PUEBLO NUEVO;40,434855;-3,636694;445998,13;4476218,318
AREA INFANTIL;CALLE NICOLAS SALMERON nº 4;1245;15066;20076632;VALLA METALICA DE COLORINES;ARENA;EN PARQUE DE LA ALMUDENA;0;3;191,408;55,82;PARQUE DE LA ALMUDENA;CIUDAD LINEAL;PUEBLO NUEVO;40,420797;-3,63412;446205,254;4474656,314
AREA INFANTIL;CALLE ALCORISA nº 4;1382;16098;11116820;SIN VALLA;ARENA;0;0;5;358,647;75,6;0;HORTALEZA;CANILLAS;40,463509;-3,642354;445541,197;4479402,342
AREA INFANTIL;CALLE SILVANO nº 63;1378;16088;20065719;VALLA METALICA COLOR VERDE;ARENA;0;0;7;232,283;59,91;0;HORTALEZA;CANILLAS;40,459632;-3,642761;445503,601;4478972,32
AREA INFANTIL;CALLE VITAL AZA nº 9;1185;15003;11105602;VALLA DE MADERA DE COLORINES;ARENA;0;0;8;377,445;89,96;0;CIUDAD LINEAL;PUEBLO NUEVO;40,43111;-3,644682;445317,611;4475807,571
AREA INFANTIL;CALLE ESTANISLAO GOMEZ nº 54;1336;16038;20133765;VALLA METALICA DE COLORINES;ARENA;0;0;6;220,623;59,83;0;HORTALEZA;PALOMAS;40,453465;-3,60867;448389,307;4478267,251
AREA INFANTIL;CALLE TORRECILLA DEL PUERTO nº 8;1269;15093;20181298;VALLA METALICA DE COLORINES;ARENA;0;0;5;100,521;45,22;0;CIUDAD LINEAL;SAN JUAN BAUTISTA;40,450787;-3,649376;444935,528;4477994,608
AREA INFANTIL;CALLE CAÑAS nº 2;1216;15035;11112019;VALLA METALICA DE COLORINES;ARENA;0;0;3;58,364;29,48;0;CIUDAD LINEAL;COLINA;40,456993;-3,659753;444060,696;4478689,974
AREA INFANTIL;CALLE GOMEZNARRO nº 494;1383;16099;11116690;VALLA METALICA DE COLORINES;ARENA;0;0;3;203,111;70,5;0;HORTALEZA;CANILLAS;40,462789;-3,647195;445130,201;4479325,488
AREA INFANTIL;CALLE GOMEZNARRO nº 70;1361;16067;11116170;VALLA METALICA DE COLORINES;ARENA;0;0;3;153,732;59,16;0;HORTALEZA;CANILLAS;40,460434;-3,651297;444780,527;4479066,544
AREA INFANTIL;CARRETERA CANILLAS nº 1;1366;16073;31041743;VALLA METALICA CON COLORINES;ARENA;EN PARQUE PINAR DEL REY;0;2;138,001;47,87;PARQUE PINAR DEL REY;HORTALEZA;CANILLAS;40,463933;-3,654764;444489,432;4479457,191
